time,error_original,error_method1,error_method2,error_method3,error_method4,similarity_top1,similarity_mean,momentum1_magnitude,momentum2_magnitude,momentum3_magnitude,momentum4_magnitude
20,0.02578369039114188,0.09560114520941779,0.6125545375093789,0.30016227787464317,0.7505243464892817,0.9923178034125565,0.9853591039743386,0.19868241929980773,0.38500854426836006,0.08983195724155839,0.533751916853082
21,0.04235733187629696,0.12214910703006235,0.6440715426002911,0.28200833069315967,0.7421500480447705,0.8896131334892433,0.8822309527602947,0.053184839896191806,0.5765815345984926,0.1345513430974625,0.6105744809893378
22,0.1626298765685942,0.010359638334349162,0.5556423745164262,0.21450028588583314,0.6743597522968564,0.994135709674664,0.9860178579071655,0.18883915229835085,0.3827525339794083,0.08940318909703557,0.5495168491236252
23,0.2118061840501102,0.013980064938180813,0.5498275940089048,0.1691253125897123,0.6404334164360649,0.8987004848083988,0.8917303751594051,0.06614282487510355,0.5787442214548084,0.1352195933940406,0.6257235154000886
24,0.2207603918261519,0.08950368778768925,0.4583225561012907,0.10569662622317859,0.577471802898505,0.9771484701891413,0.9761645592128211,0.17185289560357472,0.38733780000921403,0.0906479167852994,0.5631509818335693
25,0.16328742812266347,0.04717537097589703,0.4829600342100317,0.0965620942278218,0.5803289409449435,0.8906027297629382,0.8821252241190635,0.07993745316736192,0.5809759109855175,0.13587525297951344,0.6383498432840393
26,0.21695725667333013,0.12335453203245002,0.41323195429561294,0.05893037491522385,0.543167827868401,0.9782761182457204,0.9764282410589425,0.15875719568425653,0.3902560141031857,0.09144844459361809,0.5745146782177076
27,0.24035164477284973,0.0698193623609831,0.45004587125530277,0.06213843860002468,0.5574956232736166,0.874201600849218,0.8687950402139972,0.08865616689566477,0.5813360950328478,0.1360993341711277,0.6492927673391414
28,0.09151833338705177,0.08130303726693053,0.44584779315032547,0.09037391391389378,0.5853393935723677,0.977967681150252,0.9774088153170712,0.1503991891980045,0.390885171086697,0.09166008612624706,0.5843633104654044
29,0.15781674337924503,0.016974080968177048,0.4946839103332653,0.10511244153388159,0.6102334541747368,0.8844976146881706,0.8814874290023234,0.09941806416848484,0.5857749773247323,0.1371585763635032,0.658445927383529
30,0.0536462261873187,0.03824587379994368,0.4820700817016317,0.1244641473680312,0.6282261566410634,0.9846744768270473,0.9820466520583822,0.14154695744959225,0.39499546694868476,0.09262192398463684,0.5926011555121227
31,0.11436971020617445,0.03568236883426436,0.54142360362103,0.14870931524899308,0.66165534219233,0.8965518444281954,0.8914348471438751,0.11125601027413297,0.5927821264395008,0.1387774895988116,0.6662338212665933
32,0.10024950119463255,0.013192692392951235,0.5281055485772698,0.1662285759089722,0.6767436076432384,0.981407928504582,0.9808921288380571,0.12885427153675535,0.40272879366864917,0.0944347129121257,0.5996102617314698
33,0.24924377337907536,0.02240288663029324,0.5228980168412949,0.1267624053400695,0.6462682494770352,0.8712928203806167,0.86210359775246,0.1174585627663197,0.5934214436890733,0.13899063545307988,0.6734030699882428
34,0.21970814817421225,0.04861649058352602,0.4612975616116832,0.0965368461409228,0.6132371167988577,0.9816380321525751,0.9793960066097125,0.1217603537308404,0.4050653799927794,0.09509591470454065,0.6060625877061167
35,0.32999059710264433,0.053810386446888306,0.442097705163195,0.04308659513142582,0.568446803902812,0.8712992731260646,0.8646998629168529,0.12506338097654227,0.597429268587094,0.1400654275165313,0.6799083911856838
36,0.3002194506343427,0.13831681992268405,0.3672911840080637,0.00039488106932420727,0.5217144260027261,0.9787882740107244,0.9782719688398742,0.11290711106845415,0.4101683157590631,0.09645152684066027,0.6119173786153134
37,0.32195131233771723,0.1074205163783148,0.38468555831914236,0.017776085584896163,0.5125416263722602,0.8764442662440765,0.8717476442350838,0.13527457160792392,0.6047730226119238,0.1419250632708766,0.6856662731070465
38,0.3976861273152688,0.1994473392231974,0.30297960760131654,0.06911833295702026,0.4572278673822812,0.9817121788422656,0.9813092747162335,0.10294214445614004,0.4178296036176783,0.09841892291431377,0.6170994743057655
39,0.3705993044987821,0.16427413614474326,0.32511775663885106,0.08095055023632759,0.45361606001797944,0.8531726811418338,0.8482999380391731,0.1389698492520903,0.6063415789679286,0.14246970530444583,0.6909251581735778
40,0.36314241018612514,0.22696336574578774,0.2730051489899048,0.102234536570379,0.4281672737385514,0.9783915535711629,0.9771750518338749,0.09811690746346939,0.4205126617756071,0.09918805112219971,0.6218324718707626
41,0.3701543213237281,0.1758438528303912,0.31106348197799893,0.09816033626449562,0.4402600060980133,0.8617244692391708,0.8532528691942591,0.1464337414056159,0.6108926385744383,0.14366112032152986,0.6956480886411666
42,0.34863883781398336,0.2099207639234042,0.2875489430080472,0.0908554660536774,0.44311147674079826,0.9778846538379454,0.9764067443157023,0.09030924993337482,0.42568009852651667,0.10050311716634314,0.6260831106176623
43,0.40483592413282066,0.1584509428722931,0.32569774675589874,0.08755054816850522,0.45406912681132816,0.8763198358294529,0.8645816375637896,0.15855567641394847,0.6197335425141964,0.1458394848637167,0.7001112658740423
44,0.49589210321959565,0.25074478000334016,0.2438449700971963,0.1397698097160783,0.39678446625077207,0.979193572480669,0.978866428055005,0.07799281229774764,0.4350276426742541,0.10286064847156635,0.6300999724452101
45,0.36235366956026854,0.18261818365229596,0.2986779386309631,0.12010751655199577,0.4238559890822613,0.8688358787325308,0.8574647698768143,0.16825653850662103,0.6268541723915834,0.14764010497164717,0.7041081668388184
46,0.4269599997172061,0.24564918057988105,0.24655862910390167,0.14268154770984776,0.3959721078139734,0.9841303074167724,0.9799795553766113,0.069741513409563,0.44192714831718644,0.10456225891342046,0.633697184166986
47,0.5982422477261465,0.2407590830589887,0.23875551892603256,0.18598180789131383,0.36004846340784785,0.8668211154629423,0.8580622488127355,0.1770640706303436,0.6351424692701435,0.14975790591461235,0.7084597344126098
48,0.5730596711235295,0.33387751229147117,0.15692797443102005,0.23848811506732676,0.3020416173009649,0.9813759638025611,0.9791602928433643,0.05947310400741927,0.45120754248788303,0.10696451532695449,0.6376135973195896
49,0.7791562527929182,0.3646043655286282,0.11420676710554266,0.31833616625913375,0.22916042606134818,0.8825681116992432,0.8785065277798768,0.19226699878696404,0.6507484405784792,0.15369802959953005,0.7128921334955527
50,0.7033794268234235,0.45869857406021386,0.032034511764155955,0.3725735778596358,0.168913861897878,0.9839568044594118,0.9802816280562784,0.04474781742417128,0.46672710339849266,0.11091879987514698,0.6416027586828271
51,0.5745365713852426,0.40123138760934374,0.07743754315738458,0.36341103373337025,0.18520178460266223,0.8626720290789174,0.8536587676410383,0.19996336746446547,0.6577807882698319,0.1555416411932785,0.7164734794221623
52,0.5288461162329848,0.4204423404777827,0.07000216278524217,0.34199775622010387,0.2006727599636444,0.9836963474239199,0.9808325478524728,0.03770793137977148,0.4730447116310721,0.11248996565881773,0.6448259700931639
53,0.7050019237512156,0.39308436993931134,0.08522854721143891,0.361988494415012,0.1881298088444861,0.8566532720945944,0.8474899502121154,0.2059975340388704,0.6631084148300087,0.156925617465809,0.7201753398364987
54,0.8644303936757297,0.4925999918143196,0.0028636480045910262,0.4204817042861957,0.12371684501385599,0.9804769175377066,0.9802025900077964,0.028923800041729505,0.48055621693154,0.11453373101039804,0.6481576480503389
55,1.0425532474070396,0.5361688315427698,0.058757738593602005,0.5131990492897996,0.038107785389172415,0.8832457024552341,0.8750252824413088,0.22375443280796403,0.6799616761540697,0.16127740701374688,0.7245321782997765
56,1.1114454218328225,0.705843974755263,0.21697005915031206,0.6436896977424504,0.09890385518817195,0.9814297301258949,0.9810680634608012,0.011006253292286829,0.49776533897526287,0.11904816188400004,0.6520788055730429
57,1.0146772959715302,0.7172182012940512,0.24037422998322952,0.7040018038778602,0.152116607816631,0.8629814477051063,0.8574948236626024,0.23478317364765022,0.6911219346388806,0.16430944952328608,0.7284278605009883
58,1.1679791365208978,0.836020817590908,0.3474828746193518,0.7835370504016281,0.23835694805410304,0.9819050617082833,0.9817768524094568,4.125125230997568e-05,0.508951254774065,0.12207153851697419,0.6555849212151909
59,1.365560086424191,0.8899477748073822,0.4133904737818643,0.8865436886677097,0.3341082203442594,0.8642022573815621,0.8567771659640597,0.24744375287074521,0.7033372121772129,0.16768162768755546,0.7329535701090414
60,1.353839608003592,0.9981622572634713,0.5098862891659863,0.9551878734947794,0.40943772584127613,0.9808526219388504,0.9796429974097018,0.01352094083518251,0.5220473203567552,0.12568683152350868,0.6596580623840435
61,1.4038026260865644,0.9963837687067207,0.5198863672009126,1.001674218740867,0.44840550540578133,0.857249159366601,0.8519679110733562,0.2586276440758826,0.7147830291401888,0.17086891529023948,0.7372265808566597
62,1.447694578861683,1.1182373294237258,0.6298536581930892,1.0836781411689405,0.5371383259634277,0.9844209527965277,0.9837054635902109,0.024258828927590407,0.5333207663301656,0.1288311523185606,0.6635037739943473
63,1.4636539574244325,1.104762652950981,0.6277197223906223,1.1193046241458044,0.5655825057187513,0.8736390226494903,0.8720058764953738,0.2740973189250422,0.7317814898268054,0.17533784787607082,0.7413126037221134
64,1.3663113599022771,1.1394537429880405,0.6346370739152799,1.1106082444462853,0.567502158255939,0.9894837100504607,0.9857027113135294,0.037671110957628026,0.5982409616954503,0.14439289635948824,0.6671812618627255
65,1.2088818113556106,1.0082175808990994,0.5039568880660448,1.0245317934691367,0.4764572811375424,0.8561543443596142,0.8546757334926383,0.28096782852113344,0.7850540056884672,0.18801887373526877,0.744533826245333
66,1.302861882104933,1.0378074055136974,0.513925048112927,1.011541002239759,0.4720490632674853,0.9931177466562043,0.9860531303670509,0.043887661659779954,0.5976571528000307,0.1444513263388122,0.6700802966724753
67,1.4578293930712523,1.0149078310563113,0.4979389948244766,1.0345022153065944,0.4882143618858076,0.85261137040846,0.848978986336283,0.2874628965892773,0.7847990364818479,0.18823680005541146,0.7482687313260525
68,1.5622119225656834,1.1243317630715228,0.5929432933471362,1.1023612305537709,0.5634769685525894,0.9853169094606267,0.98198041229001,0.05359902941909318,0.6000941690960515,0.14539432593159515,0.6734417142515537
69,1.6623595474367943,1.1424931101739457,0.6265534847489336,1.1701932360947689,0.6229406476338526,0.8767660520630699,0.8701826172827756,0.3050046423990635,0.7949222749954471,0.19104026018402648,0.7523056563399415
70,1.7691516113858734,1.3014292367122529,0.7771135242503515,1.290961978479728,0.7503293959221811,0.9834132284784864,0.9806419841065832,0.07180436605750938,0.6113656388907792,0.1485219909971496,0.6770749494963927
71,1.662241584027784,1.273587954378879,0.7640915361564077,1.313074850154968,0.7642701248230213,0.8629480068239213,0.8607312480427085,0.3182672559849188,0.8032208373495074,0.19341657474750937,0.7561104308468211
72,1.5544542784757234,1.3126338873683259,0.7941450828944989,1.3138137055130716,0.7718335091462916,0.9844323789400754,0.9833334352125658,0.08353093639680845,0.6185490155557819,0.15049091849129143,0.6804992465540105
73,1.6500444962048872,1.2696624287293867,0.7658542059591658,1.3203248874337625,0.7700223459254527,0.8607794090241031,0.852785509425123,0.3289644152258708,0.8081238174375565,0.19481232446125454,0.7596450745067456
74,1.646827544736161,1.3145602264014098,0.801516765429887,1.3261201926911823,0.7826058151632567,0.9833736504455073,0.9830234754498312,0.09480336934279286,0.6244208482334707,0.15213272334217262,0.6836804277787727
75,1.5854727561054442,1.244755312304987,0.7460188082611423,1.3065339989684894,0.7550944097302432,0.8833316505160889,0.8760089668011709,0.3462428808285467,0.8207356263807329,0.19799049654259057,0.7627817413369306
76,1.4786936729471574,1.2345336766911108,0.7262079995653429,1.2576691019855584,0.7133875374373928,0.9846589952755463,0.9826625566634203,0.11013048194159576,0.6358487343448741,0.15492819848092046,0.6865034279800769
77,1.5054589720724507,1.1446317721536472,0.6499109212742324,1.216741260912577,0.6644064554336516,0.863568664751525,0.8599995449342404,0.3547839936316734,0.82687375375995,0.1994917006458699,0.7656602688034911
78,1.431318469049759,1.1360871245111417,0.6311462504500956,1.1687162934450723,0.6235973161363662,0.9831985549267858,0.9829357759174588,0.1189919503199497,0.6422198495489895,0.15645378758425524,0.6890941038851875
79,1.4123474704513173,1.033782867530397,0.5421669424924128,1.1143222085863376,0.5609312116427246,0.8584338800116827,0.852114810809861,0.36179732545254656,0.830827513769218,0.2004037347313671,0.7683165202787988
80,1.376199046388799,1.053886178628851,0.551834457067683,1.0937989867864961,0.5474275714372396,0.9816233577830122,0.9808269270285063,0.12636513477745645,0.646736658338916,0.1574697101860281,0.6914847312156397
81,1.4116566061551576,0.9901375995351296,0.5017358198054015,1.077890825152277,0.5231020534095105,0.8663318658628654,0.8544709046803811,0.37163618413894467,0.8364395395838766,0.20168037656677967,0.7709634516512546
82,1.5950022223537708,1.0904675779594493,0.591824818600587,1.138246421209911,0.5907342600389875,0.9807325673176673,0.9771137690199223,0.13745213058304087,0.6542135114687759,0.15928910425667953,0.6938669722366412
83,1.6172811416303743,1.0693571222597764,0.5836672729677125,1.1652689700601282,0.6094914050499538,0.8643926772587257,0.8604591319894549,0.38286467371215754,0.8467705814123091,0.20425096091456438,0.7741629690984636
84,1.6097869605827095,1.1559575350589377,0.6595972776330989,1.2124339998142577,0.6642187386740248,0.9776201534958769,0.977041642339816,0.14935577072581985,0.6646907753471145,0.1618849714220963,0.6967465395349937
85,1.5730879882595374,1.121931148858077,0.6380605367314384,1.2261660445740954,0.6696299147212353,0.8554811900699517,0.852659827018331,0.39161359941183577,0.8545668841024177,0.20618100554551616,0.7771674380796332
86,1.50389100769985,1.1712392811130776,0.6760175717653518,1.235228541727474,0.6862418187519669,0.9817369221081982,0.9798226735223444,0.15686240579275113,0.671884001616245,0.1636135662934445,0.6994505622325589
87,1.5129698640097962,1.0978478879155837,0.6153125649199085,1.2112061745053533,0.6542921007001178,0.8860689102774265,0.875954251333574,0.40813817412661163,0.8686101843413415,0.20949492519527385,0.7799237286504481
88,1.5040923527550638,1.133056951359534,0.6395662829629238,1.2073670340083413,0.6583643120705677,0.9802987404130248,0.979479567663418,0.17291313020608087,0.6854483526901979,0.1668118567886147,0.7019312249587013
89,1.277951237081849,0.9948585195365325,0.513742976355698,1.118496511314851,0.5617968508331864,0.8809510863025414,0.8761351260337756,0.4207587927664066,0.8805910494378743,0.2122175908959145,0.7819958803728265
90,1.3674967196959174,0.9907454775011572,0.49848922535937196,1.0753411282396972,0.5267823392192353,0.9797523756233983,0.9795185106563808,0.18467062697881179,0.6965178189454938,0.169262280019837,0.7037961619050906
91,1.3196416154828026,0.8955892115790984,0.4421393953514169,1.034175168841895,0.5180554035078115,0.858658786873625,0.8527687071851127,0.42571155753947143,0.7993170316598848,0.19313729196230886,0.6334166466249045
92,1.4031982275014903,0.937884839991366,0.4909277908558501,1.0398256794096066,0.5590391896606914,0.9814264761177116,0.9800715297137381,0.1899564966287491,0.6244752834194869,0.15236550289830447,0.5700748531020535
93,1.4100125980193259,0.8733185753816367,0.4507092238970642,1.0254792337558212,0.5540103130499474,0.8688932772412647,0.856195978014205,0.4348852907640492,0.8220954221577472,0.19841503181660564,0.664713614247975
94,1.5182775291918562,0.9929122677415686,0.5508521311326507,1.1023473112653914,0.652687308859971,0.9828506070934698,0.9807046712249337,0.19945269622638206,0.6954666014948352,0.1689535212625983,0.5982421925537957
95,1.6248700087454953,1.0036724575338352,0.5678738554549935,1.159735266216751,0.7091589408933597,0.8750176752601879,0.8601175219474332,0.4470084048071293,0.8888658054672045,0.21411099367906422,0.6910434411127212
96,1.6720796116962149,1.1247679298092057,0.664806171069255,1.2380883221368983,0.7868220022482054,0.9820289125949138,0.9815421415314504,0.21220188112918983,0.7081219869074812,0.17208714707580774,0.6219389724715405
97,1.5147877993695638,1.0657143701327196,0.609077677262582,1.2265183523790952,0.7588255309639041,0.8877465049171969,0.8734329716169233,0.4627054701966202,0.9046524418627118,0.2179199176882323,0.7125569596126383
98,1.5244729225212492,1.1138231083285153,0.63867164278484,1.2337142973563897,0.7664754523741625,0.9847172339509488,0.9821210990532261,0.22598745904289935,0.7224539439194877,0.1754721085534699,0.6413011393649892
99,1.529840051376531,1.0450349989473318,0.5810163229390566,1.2131289355499821,0.729256879632168,0.868913322429381,0.8637006471503084,0.4702386578785563,0.9154576421245533,0.22047701455670818,0.7304946653205052
100,1.3373931322596868,1.0213936617390367,0.544676149204517,1.149012302972385,0.6658191705751164,0.9791271213606778,0.9789060019561993,0.23385540951880587,0.732485858999786,0.17775116643632372,0.6574450745139008
101,1.3501087297444547,0.8917273023547075,0.42640224677557964,1.06767979422005,0.5694791175996491,0.8821500756172604,0.8714232850782239,0.4814851991711533,0.9269571048108933,0.22303226861517547,0.7450809585261466
102,1.288292907969113,0.896436961014502,0.4184365232738065,1.03148438070142,0.5353818897919339,0.9834669844528543,0.9808636894930111,0.24389193231159734,0.7434044875327114,0.1801609167007481,0.6705727394166219
103,1.3207342152195902,0.7953225686156492,0.3285093486307308,0.9778655983715648,0.467862708827164,0.8750098946991998,0.8673650496947343,0.4891043921102543,0.9363102183134062,0.22507504626917865,0.7573408658578781
104,1.3776119632726949,0.8414925623599018,0.3622443591284971,0.9832459993387057,0.4765928895641214,0.9814493878808367,0.9802837774523796,0.2526360033669025,0.7533723762916702,0.1824045089269627,0.6816066580508034
105,1.4118223244790773,0.8159001401469864,0.34820931127298765,1.0044978899871368,0.4846288575161225,0.8637777184674775,0.8536310925482562,0.49473230234210047,0.9422544142849183,0.2264178100602501,0.7679759661076054
106,1.2559169994903119,0.8296308458912276,0.33449730675067685,0.9731611376889426,0.4608589147815547,0.9800748463693,0.9785408810174173,0.25833514257478485,0.8081787396233328,0.19509212436252815,0.6911783153146196
107,1.3068830735668326,0.7786782756611516,0.2848301435851697,0.9664992660850084,0.44415792555092093,0.8692088302468841,0.8607653228412675,0.5019323416204556,0.9941743250457654,0.23840184559535318,0.7768143214212122
108,1.30680062339235,0.8154464194413589,0.28715836238273357,0.9563065972345276,0.4439440622227697,0.9891112425184645,0.9843231286617711,0.2643148015419745,0.8558883439938191,0.20613549007945478,0.6991328367389035
109,1.290082873770173,0.743033849126818,0.2115684106126374,0.9268323912915962,0.406029486755775,0.8679623779725297,0.862260512913189,0.5077618596309696,1.0384051474045737,0.24863611698518764,0.7844532129470291
110,1.2844711200131866,0.7724243458642444,0.20378354682250824,0.9083784740149966,0.3988223345492657,0.9958352991386282,0.98615801338624,0.26922266564767117,0.8965499619572367,0.2155357611977597,0.7060078403629215
111,1.3530442643821021,0.7352450283006421,0.1670377827508139,0.9152876404112633,0.3970149716118661,0.8726608412977549,0.8638954529367909,0.5148573200843418,1.0767142055600554,0.25752445208915625,0.7913372342953747
112,1.3978452692839736,0.8196768537384993,0.23309410034423694,0.9566658450998399,0.4459210638256325,0.9939791501229012,0.9865585529687817,0.27753186011165387,0.8832463073949973,0.212442356873708,0.7122033951521762
113,1.2479741859728772,0.7412336558161634,0.16844100237339155,0.9259615486390175,0.403994986000869,0.8757115511639764,0.87055953395979,0.5236680423271928,1.0671996893048,0.25527287538141635,0.7971296667606159
114,1.3568951395114182,0.803176049151587,0.22194132402470795,0.9479197906604983,0.4318854128792838,0.9862715816119674,0.9846286902240775,0.28768775342093605,0.8756349606823995,0.21061649618974437,0.7174165854320235
115,1.3784422213355658,0.7635492391437946,0.20304208932117054,0.9593782751544987,0.4312776470977104,0.8890326067941504,0.8840382078803508,0.5384587655076398,1.0660408560179024,0.2550236690245744,0.802654956927646
116,1.4551977171733719,0.8448925943198693,0.2806143289715259,1.0033013788713083,0.480869259548567,0.9795984709896532,0.9763616905679745,0.30368463184484623,0.8767425037891797,0.2109363728935219,0.7223893485453934
117,1.4588412803378963,0.8178638815873669,0.2728463686745917,1.0271068035358124,0.49316443534797366,0.8774498277482847,0.8719731758338642,0.5503608665721866,1.0643837613513896,0.25471905602003425,0.8077830057470958
118,1.4148180694431027,0.8737791829117633,0.32372067051777315,1.0451546780323115,0.5173940669083505,0.9815114538845066,0.9805561850910834,0.3147804428672359,0.8756323836698252,0.21073443769430608,0.7270045934812246
119,1.3692525653045153,0.8061912703807843,0.27392818196095026,1.0270948734476206,0.488064242313385,0.8691779936751929,0.8652151586156582,0.5582225326915735,1.061735838868326,0.2541089047917991,0.8122165553701296
120,1.3637003201105518,0.8434621717871083,0.3047965634124647,1.025049575336412,0.49247013765774966,0.9827763689300855,0.9811645567195264,0.3223105767014738,0.873884365714242,0.2103088473595375,0.7309947890732994
121,1.5084922222376322,0.8094466606160199,0.2871920153037072,1.0398919371320479,0.4963261135407281,0.8753048585077728,0.8726881923553285,0.5684168214386792,1.0640011604763573,0.25468740494065034,0.8166514541357607
122,1.609779541742268,0.9229611493806429,0.37809946307604025,1.1107280367862395,0.5777682929825693,0.9785568649631887,0.978314559630903,0.3343718625514473,0.9271888295999734,0.22290991636745247,0.734986267367642
123,1.6811869521209923,0.9293000687364714,0.39015407040029193,1.163650102234491,0.622287578430156,0.8723780653395283,0.8644698376522302,0.5798810525319464,1.1108876357342587,0.2658430532226856,0.8211249701701948
124,1.6472607500374816,0.9435524699303387,0.46555274445907524,1.2132466494228937,0.6808879293315923,0.9751252053557046,0.9742757995752477,0.590237667194711,0.9219426889344385,0.22189474828987968,0.7390123668438091
125,1.6204889600044352,0.8566717230449329,0.44142329426713744,1.2262408449163282,0.6844120452260903,0.8768446897706452,0.871026144786164,0.8122107732921958,1.1088806604483976,0.26554187367896354,0.8251027654939311
126,1.8133199408980758,0.9461780422126923,0.538218672930787,1.3060269836166154,0.7761174665289082,0.984301207049605,0.9805487367744143,0.5556589582670738,0.9704125838549554,0.23344137480454946,0.7425924515317698
127,1.7565835143064843,0.8838108485361051,0.5037219696303055,1.311265199715453,0.7726802974941033,0.8786133911094738,0.8716141925260402,0.7831299760467229,1.1541535142547428,0.2763786129321469,0.8291619721313126
128,1.8694748630702962,0.9839707418907202,0.5859991284208657,1.3782416403444622,0.852257607860752,0.9801496671527884,0.9776931167000733,0.5314463680950627,1.012456038935454,0.24352214241591524,0.7462457391638145
129,1.802955462922886,0.9583636817705494,0.544248674167068,1.3804539057708058,0.8470998503540418,0.8787107327409366,0.8729853307728312,0.7623874742331556,1.1934451650189413,0.28581167533536084,0.833028020180809
130,1.7560276221408633,0.9505122251473961,0.5644628513222022,1.3876170053172336,0.8676508888652984,0.9803931559705801,0.9794123878605341,0.7582598028803941,1.0481983471524887,0.25204657508552497,0.7497251829757998
131,1.637858282870982,0.815930370207776,0.47147519729317594,1.3357421345286702,0.8076333175074014,0.8708143935076689,0.8682269083517123,0.9640304036233603,1.2241383745068724,0.29306356837374997,0.8361960393991398
132,1.489245242075842,0.7696003603116489,0.4161043411073533,1.26451431717876,0.7490935275454413,0.9807509164202829,0.9800352886355963,0.6940845127706234,1.0753136094470626,0.25832441820439256,0.7525763996100447
133,1.4513146123274252,0.6071604012304955,0.26860506644243504,1.155703864300268,0.6315404048928609,0.8741899653528682,0.8702654399805901,0.9073906158375294,1.249227604507322,0.29879407392350665,0.8387772237833093
134,1.3237131132126139,0.561962180987332,0.19548719158676264,1.0644886917280223,0.5525106050987899,0.9826886625089597,0.9805167459009558,0.6429292433418574,1.0980440021925482,0.26343609819761976,0.7548994657766736
135,1.4320498388401854,0.49564135259063286,0.10935048723691192,1.015388723931369,0.4942318350995712,0.8768296129724141,0.8733177456177277,0.862913477061652,1.2713781766695795,0.3037834730721864,0.8412716389544553
136,1.3864564098168313,0.5345718764653652,0.0970931255456751,0.983818165585763,0.47460948116711116,0.9840231207193957,0.9829366133247228,0.6038970667383174,1.1191465024523441,0.2682312919516456,0.7571444410985303
137,1.4753104859956807,0.508386772509048,0.05818611878089191,0.9807142560225459,0.461934032541255,0.8739994557837133,0.8699255841335838,0.8279409766925274,1.2903396715442124,0.30810835910004103,0.8439056264865059
