time,error_original,error_method1,error_method2,error_method3,error_method4,similarity_top1,similarity_mean,momentum1_magnitude,momentum2_magnitude,momentum3_magnitude,momentum4_magnitude
216,5.0711927997761785,3.9298650217542055,3.5745723016558233,4.618976678038754,4.294640805600169,0.975305046999486,0.973012056686059,0.9527682766483387,1.3484795456060965,0.33851303166636854,0.6771378289483269
217,4.983010743428661,3.822396064789748,3.466400754148006,4.554711724048423,4.193422659700439,0.8648114348501723,0.8570941595976415,1.1903389503484605,1.5435088774851862,0.38376855003670185,0.8015748309914487
218,4.919483878631744,3.806218402279007,3.412030026197597,4.491893195820661,4.125801696881285,0.9738896647212141,0.9718016041148181,0.959466211708011,1.4233291738938387,0.35575535249932083,0.7214173946942336
219,4.940912066055621,3.7224241275823178,3.3200921417242446,4.449936296230291,4.053723177755656,0.8736321196184897,0.8633197421230168,1.2005528602182045,1.6140511761758323,0.4000254253026344,0.8418784339537206
220,4.93214617612343,3.6651353512692704,3.2957882173814905,4.420987390041721,4.025720119328548,0.9652152522109477,0.9638698304173807,1.212026958559525,1.487605120051965,0.37055697056953996,0.7576906388283113
221,4.831679340392759,3.5206938469671627,3.192183089274222,4.367196827403067,3.9458207026288576,0.8501531926116466,0.842798287984049,1.4191752644384188,1.6643549565746585,0.41148975370421426,0.8747448150385201
222,4.748575211748377,3.4071568935052916,3.159377526792334,4.317182887302402,3.896622914092992,0.9701561775247324,0.9678111361047026,1.4095100317243994,1.48468040682333,0.3695495276969801,0.7872703153501173
223,4.757476782073233,3.2425406834307062,3.0713521461390014,4.266918226256177,3.8198487130460084,0.8630680851923315,0.8501068474702038,1.602475544886797,1.665114247464957,0.4113605290276547,0.9017005562770624
224,4.687248574382907,3.1234274149859895,3.054259938125407,4.223688778054748,3.777740398257403,0.9657128354767959,0.9644216622802041,1.5745843788259324,1.4861189993131299,0.3695718260273431,0.8115304834398107
225,4.685854276764186,2.9729849594561952,2.9698089207217606,4.171629203090616,3.7001897826218597,0.8743702101702184,0.861633381108879,1.7560132257845562,1.6714578602515395,0.4125552318572235,0.9238762409014868
226,4.688808508776256,2.973906449137511,2.9714226580177643,4.1554872032804395,3.6901995865526707,0.9767811326015415,0.9731351127350786,1.4711312688963285,1.5414096173252836,0.3822372241589658,0.8314886675490107
227,4.818887001360543,2.9508821864465675,2.936589335481428,4.160883294542433,3.674490832476254,0.85175395326922,0.8470014311427875,1.655690674214998,1.717090558131964,0.4230127477591397,0.9427475532902962
228,4.820716432776162,3.055274705776865,3.002165510256475,4.202291161393425,3.7220415588905214,0.9802809801004265,0.9742119691925438,1.38219187323622,1.5355411686195684,0.3807635949440786,0.8484727845353811
229,4.934077813632748,3.1163942676984204,3.0254341169939747,4.260531054045623,3.75915456825923,0.8485847861681128,0.8399499194883783,1.5757245255624928,1.7103631144124714,0.42138050586370146,0.9588059674841721
230,4.981054689469276,3.269681167316816,3.1234887476786155,4.330544917507016,3.835704699320059,0.9763176540924448,0.9734747212164574,1.312422598953169,1.5312526738696401,0.37978295723232525,0.8629253597159591
231,5.075320956534865,3.3341207255456826,3.206457296412445,4.41355456982128,3.9489763941795117,0.8661023677112903,0.8563942538558141,1.5212605316003323,1.585936512834869,0.3924666908407528,0.7766329450740378
232,5.084638703266577,3.467023895145537,3.3248104451644416,4.480619267160211,4.058067176351824,0.9738721501041095,0.971634795407758,1.2651191358300475,1.4207299611443103,0.35414721760424994,0.6989696415324373
233,5.074981396775317,3.4685861068458927,3.32945043719397,4.502832845201918,4.082810748270521,0.8544859504318931,0.8428695650424934,1.4750232241239345,1.6104995295133688,0.398301201234674,0.8256303267440185
234,5.098945665011658,3.570305476301242,3.3910433363189134,4.538049736090878,4.1433095953629415,0.9692550506451315,0.9683830472180078,1.2251038273469341,1.4923821000943196,0.3709575362048716,0.7430673530756747
235,5.139844456538139,3.5746712308349826,3.380963749178698,4.562199298090097,4.1571205705426495,0.8391201593974263,0.8306208119063567,1.4340548524649424,1.6712479650074599,0.4125540309508959,0.8659697565564518
236,4.983769531197317,3.6191721469891793,3.3777170667349914,4.540884483440603,4.133394991082401,0.9725711431070504,0.9684366035436547,1.1882171139062194,1.498970029654982,0.372509461208432,0.7793727738205329
237,4.8675462490994255,3.4951212156687372,3.2745998599706025,4.448559545246276,4.0639087961851885,0.8540272417893237,0.8448896430181081,1.4065384798248686,1.5558754210100523,0.3855686767995368,0.7014356188623734
238,4.984248772844836,3.478117230841843,3.307063287171835,4.450047934187318,4.104277357931287,0.9759262811386437,0.9712152870883101,1.4082331002093795,1.4448276737520978,0.3598248172158952,0.6312921179715771
239,4.988234759739783,3.385905488683156,3.3070974013987957,4.449450538406594,4.153260980275826,0.860512748221649,0.8492208278376381,1.6084676209003206,1.5095441441493398,0.37477354739802704,0.5681630294508907
240,5.055691844415106,3.3531442393862623,3.3708086148074075,4.475450460127836,4.235177777500881,0.977820595096231,0.9740023641865889,1.5915132765149158,1.4045200345494127,0.3504753916848846,0.5113467892366165
241,4.993515592856781,3.244599488698671,3.339594215290349,4.472996306279283,4.240541747040493,0.8559727848318586,0.8441125026837835,1.7724596794278749,1.5994533979152799,0.39579198257657733,0.6585757178127251
242,5.0050393287153945,3.262653340977744,3.3527813779037694,4.47770573960997,4.255534085093982,0.9775486074686603,0.9729340611089621,1.4954584348389235,1.4861637882267904,0.36953390796142466,0.5927182098295286
243,5.066761852783055,3.2366384787944544,3.3143798965580973,4.4870881466716614,4.2398527373280475,0.8801399919202394,0.8663411910396073,1.6968650360624116,1.6829976351490032,0.41538034208588304,0.7325205182119653
244,5.162005940729194,3.3501361892113044,3.3601745940603767,4.537110952331122,4.277537101801716,0.9829917136891755,0.975001752379012,1.4285675311801862,1.5631386638810874,0.3876616418191611,0.6592685324830762
245,5.200384435576381,3.3797717327487438,3.3748486100528723,4.576406602088651,4.3290623471278185,0.8728046235864778,0.8621362678466401,1.6351177153517942,1.6226404675930228,0.40149418733892267,0.5933418045019041
246,5.300645175694795,3.534870671822565,3.473739185849809,4.654406456105207,4.436003785775307,0.9774334111517967,0.9747900955209904,1.37511934323162,1.5103692674174454,0.3755932743492844,0.5340076922947151
247,5.387844336800324,3.5823827523534644,3.523455480883159,4.720106087819765,4.544723488856774,0.8502824676328936,0.8408448485910138,1.5796305594727424,1.6134747570230592,0.39959901463650066,0.4806070740240354
248,5.62625779959958,3.794196768083435,3.707355131306816,4.8654615159840935,4.735565431728358,0.9765511583552642,0.975601461891998,1.3278141560801202,1.4559253523533486,0.3632698224136135,0.43254637183213057
249,5.6243591270106785,3.8550542924374254,3.8026406320004487,4.954339577427775,4.873917268936428,0.831592633967929,0.8272886460894044,1.5313256482349713,1.5207919115415327,0.37837644642545415,0.38929186211743844
250,5.418183038396166,3.9293568976030326,3.844875903530768,4.963774119635527,4.919753136436606,0.9803963683427216,0.9744340336644761,1.283968722761473,1.4212264953663898,0.3554318469207585,0.3503627476303134
251,5.430718952521629,3.9019730114168896,3.8499283337775774,4.968127501033143,4.96553705490555,0.8490884856272006,0.8421392142839143,1.4989605082143038,1.4933611946612346,0.3721687543156373,0.315326600512122
252,5.462764957948146,3.9753398665777064,3.893956835076814,4.981745569469389,5.00748701728535,0.9782060647419194,0.9740596682463767,1.256179736673415,1.3976430222409848,0.3501232627079706,0.28379401385085895
253,5.383841890338605,3.8843536335632725,3.8324348085039874,4.925305423146421,4.986293365110728,0.8462393682777356,0.8436953653905974,1.4734666697133303,1.4731984657016706,0.3676233716526488,0.25541474068491
254,5.288415108634646,3.880135482635804,3.808664584842851,4.86721793035072,4.9481580924527275,0.9735399753731484,0.9697416458679735,1.2338978412354062,1.330990432937196,0.3346179892287421,0.2298732738913682
255,5.320533329494261,3.8370833948171006,3.806148475151719,4.8638001378110385,4.971696699443851,0.8394987243312327,0.8321055290493595,1.4511911159854032,1.4107583329798796,0.3530387663482716,0.2068860752655668
256,5.4101268299204515,3.833187842180816,3.8652893213277264,4.88527020206418,5.006322991628835,0.9763900399031553,0.9744479299379142,1.4591106118149861,1.2762495128310714,0.3219031362268241,0.18619747656281668
257,5.551205397076253,3.7841515109765895,3.913475041846573,4.932417537581451,5.0752459076945176,0.8591704945632422,0.8493965225340124,1.6636840200583196,1.3677124218275065,0.3431909106128184,0.16757785899480435
258,5.586619900353522,3.7910459996902395,4.0046297661192565,4.998583469022163,5.153830600995862,0.9770082296008412,0.9759628978814012,1.6522298359063485,1.2880933601203028,0.32493349520281667,0.15082015092777443
259,5.592759409808976,3.7154542395150374,4.031971294044887,5.037654412125077,5.2144231771061245,0.85060173835374,0.8456631910751937,1.8350095181640353,1.3784167266863558,0.3459359049973732,0.1357382669047132
260,5.572361866127054,3.758766893005477,4.083659908466345,5.073985921849062,5.262367169687303,0.9770093999889089,0.9761224099050272,1.563109770130232,1.2986748731425857,0.32761859260646226,0.12216451951853254
261,5.472217081101903,3.6947336576902345,4.045101615956575,5.053252929829426,5.261591555606847,0.8416967507031403,0.8335062500790171,1.7514978559046184,1.3851262651277123,0.3476117020818197,0.10994819935937762
262,5.474564921160745,3.727108300535364,4.045579635357331,5.030729288006747,5.2452400949063245,0.9785352009494943,0.9768311072317122,1.488370755452668,1.2564726446135939,0.31782482926237315,0.09895339323351834
263,5.3875028298808685,3.6774453416391713,3.9975544550998117,4.992196474183346,5.2213125381388625,0.843401988853686,0.8371781601902353,1.6854105438970854,1.3485731451905776,0.33910530802848177,0.08905818675429406
264,5.289636525649705,3.683949286917121,3.9411717107781428,4.918920612856028,5.153505956055393,0.9799433489854299,0.9765484643304276,1.4288492871514697,1.2724828323403092,0.3214898708268907,0.0801524487343712
265,5.399278670749233,3.652722193799455,3.9137105520631126,4.906342407962227,5.154900913977816,0.8579101486725194,0.8501767957787868,1.6387216428023466,1.3672854978173765,0.3434479424915592,0.07213733824173588
266,5.340965168582047,3.7050369834173202,3.9060395469583598,4.886057952828828,5.139371280940951,0.978053698103679,0.9762970998286631,1.388195402681307,1.2905030690298067,0.32569776087532476,0.06492368639072955
267,5.351640001161258,3.6529352562798216,3.817786463066927,4.849839639826655,5.062854512209536,0.8676238531916298,0.8547057817339073,1.6068328028491685,1.5135875178782268,0.3775797999510068,0.2641200292352001
268,5.549582951886387,3.791571149372513,3.8857304838979587,4.919072816878132,5.096203882726067,0.9784785202541568,0.9761636396671041,1.361431446954365,1.3753274801014896,0.3455868371035584,0.23770804425969053
269,5.671083957987527,3.838712866138577,3.895871415218873,4.987915162869766,5.0970534676842485,0.8769853935440917,0.8645873885803084,1.5888362381746641,1.5962031648436354,0.39710836153324874,0.42089778154692076
270,5.608053971615511,3.9394356673993,3.912268770404879,5.020580600156918,5.080270310996877,0.9797167429529853,0.9775610055372581,1.346437426314912,1.4998855752267257,0.37490926908880323,0.3788080895219715
271,5.655349950331742,3.9478547046149455,3.9032757366905835,5.058613072640644,5.101311133550693,0.8735265796015164,0.863407509736031,1.5747437267521813,1.6223018391187998,0.4034209029825617,0.3409274383360486
272,5.791096959679346,4.07576195199502,3.989366609799789,5.131333554174589,5.173996353164357,0.9718213417515112,0.9711762185134332,1.336391069591713,1.476364681923266,0.36969260674023185,0.3068347167990261
273,5.827006058125631,4.102255283506449,4.025424740686994,5.196423904978291,5.258197079991208,0.8746840225704177,0.862912964021681,1.5678281986774667,1.6026001405741148,0.39914089519469925,0.2761514038738384
274,5.704197623283204,4.14914895808168,4.0497357542715555,5.194155811124927,5.280785790122837,0.9860246419537997,0.9787365470114826,1.3295176386395988,1.4592886445067996,0.3659729132153383,0.24853628655277357
275,5.595076006164275,4.077528609293285,4.016779958882199,5.16528370926093,5.282660282831855,0.8359928816339571,0.8314430051208983,1.5453939926863807,1.5355729565820788,0.3835513564825686,0.22368279245453757
276,5.432841397117348,4.039863432511094,3.968878505378167,5.079660966344653,5.2121655747813,0.9900659615981958,0.9795194361389303,1.308770293796186,1.398757695273928,0.35176348238651023,0.2013145359802743
277,5.4149315971790575,3.9163914736521668,3.8772161422460667,5.00075230672971,5.160958038567628,0.8808939885798935,0.8659245779771647,1.5456825214803227,1.5338287238542339,0.38308584821529623,0.18118324233434252
278,5.394386702044343,3.908360624856547,3.838480816574167,4.94266713128447,5.11847637785875,0.9880919687282991,0.9793754213386924,1.3100051176754306,1.4469585250633301,0.36293845210687536,0.1630650084132047
279,5.448940719438192,3.8328765174344093,3.7925107238744884,4.911954525490038,5.111639800812483,0.8652819148232395,0.8592285114015569,1.5413046943628426,1.533143878400529,0.3828578308674801,0.14675864363237198
280,5.511222794303877,3.8997150398352223,3.839245996624516,4.933387491264045,5.142789665498992,0.9831917109784405,0.9758702180637364,1.3080343415473084,1.3988659566335093,0.3517030089590628,0.1320828052809963
281,5.574927971456493,3.894369405620443,3.8700496738725985,4.9753443922734295,5.203735309938139,0.8558128487125315,0.8519180281214537,1.536921481122768,1.489245272051195,0.3726361114655995,0.11887466226036435
282,5.5910197990545605,3.9872213210605545,3.934912597669879,5.020670512987446,5.257267930171075,0.9842792615544779,0.9772670894588812,1.3053217365409089,1.4095582386733085,0.354259875367632,0.10698729032286644
283,5.8665741715442845,4.063988422267107,4.04700318608921,5.145672182929449,5.3989083091458845,0.8649117239212764,0.8595749708019017,1.5403184824720788,1.5029396705650053,0.3760339609987551,0.0962887006774311
284,5.767950580659005,4.161428190031255,4.1122784637206715,5.196166828610365,5.456475089347837,0.9854984756183582,0.9764951049756654,1.3100495823653802,1.423579407965878,0.3577979503582106,0.08665992752854594
285,5.710682850374507,4.125612838619749,4.104944674699674,5.208945462286969,5.4857142599251265,0.8743849309515445,0.8677990650125349,1.5487579720579154,1.517980274877931,0.37973973973466324,0.07799407534983245
286,5.689208327917684,4.11254615504866,4.146105991455591,5.228800801168476,5.50848652586975,0.9740336603470675,0.9729751390693,1.5624990546220703,1.388669613670245,0.34978054702347205,0.07019469831433832
287,5.615093456105406,3.9711895834483335,4.096675808953429,5.190626258063327,5.482080410773365,0.8671283378254747,0.8521965882315234,1.7732822845370613,1.4826860736231118,0.37153453903485073,0.06317537038802998
288,5.686359387314065,3.8914927567645012,4.112510105585045,5.17914087958208,5.469873321889859,0.9782960761701934,0.9739385407683188,1.7662860499636055,1.3578999847303,0.34262942172132477,0.056857864909046534
289,5.8639510336412775,3.817893388923193,4.155141184978439,5.229032671821148,5.5287228040739365,0.8588885397134196,0.8454648003319928,1.9550701984900185,1.4549919112666385,0.3651844774757907,0.051172222822355846
290,5.903110906294717,3.80573050404114,4.250431116563813,5.294886725902119,5.59181964893634,0.972747396144081,0.9705457257104962,1.9308606035557514,1.3348205797448522,0.3374404831639461,0.046055034754788414
291,6.009396797756115,3.7695384153210587,4.268997488803176,5.356274137985821,5.605680604969435,0.8903405677323996,0.8732813903330742,2.1180590007812885,1.5743366214713133,0.39335327197134573,0.2546906332432121
292,6.052719328352113,3.7779457893227146,4.338085223566022,5.421219441740693,5.629633175291116,0.9730917078693009,0.9718684278598742,2.07939632381722,1.4440482588027916,0.36329307139341993,0.22922160698479904
293,6.094452786172311,3.761471147928675,4.340623952641357,5.483241610088043,5.619007807528471,0.8834080389635989,0.8689946037761948,2.250061399847817,1.6720709342346067,0.4165115378502941,0.42026466817190267
294,6.037777174481575,3.8151246865152575,4.3377303151947215,5.498427579281093,5.581675988571257,0.9755414067857202,0.9724940271884742,1.9555773941462544,1.5814771128967855,0.3956726653361552,0.37823830620189586
295,6.071767068621625,3.808909276960947,4.269734141692039,5.502248532510685,5.506908620345992,0.871156318107618,0.8532812802601514,2.1341186688691733,1.7897523719397441,0.44419455446578887,0.5548065982226159
296,6.01771124540332,3.880559330936807,4.257167706881725,5.493517700221626,5.4569516031239,0.9701280198700872,0.9697323487921411,1.8524513161310057,1.6395227220483908,0.4094001873511222,0.4993259779562532
297,6.169586395674491,3.919983417924927,4.218443026689243,5.516120795256533,5.41168774209825,0.8795536303578185,0.8632417370532821,2.0461577385483856,1.8474941011306198,0.45790527615162524,0.6644930157301503
298,6.266900805525152,4.072796292576096,4.264124787705387,5.5688972158681995,5.436946359466383,0.9731175968546965,0.9711958509276194,1.7751771100136136,1.7421902734663532,0.4336952451357203,0.5980438230929879
299,6.2108869680843615,4.08680306138807,4.241248685818566,5.584798928366038,5.456300641569461,0.8866911371925591,0.8675119546923259,1.9807181699945848,1.8559932373777746,0.4602248612593508,0.5382396067346114
300,6.259752071340443,4.209993067153912,4.30428824252939,5.627203703460157,5.518435158777268,0.9744809421576741,0.9734257116683105,1.717086922040805,1.7022480458006255,0.42468170777385744,0.4844156897496014
301,6.326946358008649,4.234089183598721,4.334483839095728,5.6683131496100305,5.593155994014134,0.8651694287870705,0.8481446464310645,1.9205122702173958,1.772553706345896,0.4410203950293677,0.4359742632197406
302,6.281999559829629,4.254495495320367,4.386639678899993,5.69198328933582,5.660063198160677,0.9760001956413872,0.9736508081816693,1.9079103988829353,1.676950647485586,0.4190287985804103,0.3923769484830981
303,6.324277620050605,4.1913682689694,4.358514918512265,5.6986708208993635,5.656718815660545,0.8880913091543539,0.8678995341110403,2.103047362232367,1.886409069960128,0.4678728178723878,0.5700930221617895
304,6.240057600170947,4.152550776480906,4.362262747814906,5.696391944474963,5.64901131730327,0.9723180873428944,0.9713240281415871,2.072229142335879,1.7799387766511874,0.44328923821915184,0.5130838325566959
305,6.419101729600138,4.091140543460963,4.376192389736378,5.731881894371433,5.699328534265487,0.8670763850017531,0.8538882329944443,2.2430447738614387,1.846150278265987,0.458682167275189,0.4617755929367924
306,6.454223946883689,4.1590563972882855,4.433468003412135,5.777162909760309,5.757555429312526,0.9726492090093988,0.970971118258991,1.957107339593671,1.7456542951672438,0.4355751601723334,0.4155981488059003
307,6.600737184486473,4.2012987224774045,4.4561302483148255,5.846352591565808,5.795063874167079,0.8923379997977176,0.8729289661624543,2.1520787614366252,1.9532733858779638,0.4840750195468075,0.5926192635841432
308,6.5459786099174,4.315065038187314,4.519544541195345,5.893989030004741,5.836500864250119,0.9754195156750108,0.9730052453780778,1.8763961096766029,1.794921477863271,0.44747975381918687,0.5333573878404526
309,6.53706401774424,4.352912707645017,4.5622916281028045,5.937101275157852,5.89003819325114,0.8534071080760819,0.8473972942400906,2.0628697714064073,1.8174285852229686,0.4526346831473994,0.4800217853935445
310,6.38637124138555,4.412340421345175,4.56298372610558,5.910771384208795,5.873956191027479,0.9858382372468569,0.9787369141404898,1.7955311137873997,1.7218843589698252,0.43060951766859945,0.4320197240620294
311,6.300796257413725,4.4662404272476985,4.505821278303943,5.8469139183896015,5.831621260499607,0.8581228937537572,0.8540086997615122,1.5629102665555323,1.753085225539448,0.4376965372144243,0.388817888619708
312,6.295679925698363,4.501465994119462,4.506948611725976,5.795913168174269,5.810956854760933,0.9754199627885487,0.9739348746566032,1.5906440178157104,1.615431069933913,0.40577869356513124,0.34993615127739536
313,6.26029261389721,4.442347705714729,4.486860778339366,5.756776996373808,5.807476439866534,0.8701409143306859,0.8641533009258119,1.8135094258748907,1.660358977264621,0.4160823204759799,0.314942673041755
314,6.296934819669452,4.488312534393231,4.498537593806701,5.733331474635562,5.810745525323861,0.9761717891477009,0.9753723326997175,1.573236442730032,1.5817551442189686,0.39794583152160173,0.2834485249786507
315,6.249513318654389,4.577732767707324,4.499129224680276,5.72311122281524,5.830743573070091,0.8399470997875519,0.8335965296168653,1.3653793229692,1.6235071803963905,0.40740579647799974,0.25510380998668136
316,6.149808915072329,4.647753150263055,4.48608376890273,5.68167874290493,5.810917064458059,0.9756482545853539,0.973893409343862,1.1701857406598146,1.5486903243254904,0.3900844138048712,0.22959354878209293
317,5.9993239828998375,4.582902715418099,4.393979801105739,5.598446508306964,5.757446717149968,0.854236526060133,0.8467847268496564,1.4287223208068751,1.6390826402277299,0.41084368832445783,0.20663434037912418
318,6.130683851564416,4.673649069435825,4.4238594699161755,5.602609956844324,5.778241524012557,0.9804164974255214,0.9775058237066272,1.2277149008870862,1.514962363133338,0.3820395726912371,0.18597096051554748
319,6.330526165801628,4.672771789407708,4.441694622572014,5.630258087090228,5.830827815935572,0.8875242129770027,0.8701156615020782,1.4974767438232608,1.6177826737259449,0.40593028801105013,0.1673740113808766
320,6.413939920499986,4.676790689599983,4.531714181720718,5.696548078239893,5.909811459873954,0.9784046539551274,0.9763445419627187,1.5368079323919903,1.4982334668370745,0.3783218142731006,0.15063666754800367
321,6.3069650528128545,4.572932053416061,4.544816257133411,5.719351528943409,5.953376740453874,0.8510201509888812,0.8409909861098619,1.760338986137195,1.595027925270476,0.40068583774782407,0.13557315000398176
322,6.251052217353022,4.59844637384096,4.596099610874589,5.755622663066189,6.001227229184734,0.9744284750671794,0.9725587719807185,1.529137728162496,1.5263474424170387,0.38484888405953466,0.12201595987563832
323,6.266278517310903,4.500952863568182,4.6061145575626545,5.755467341488469,6.012404857371706,0.8635840622134496,0.8551262895908506,1.7596836634548099,1.496878990401769,0.3777820269173171,0.1098144473894018
324,6.410042910421416,4.481684863597083,4.693058831761843,5.8023026384177925,6.060144855518702,0.9769762241839924,0.9750000920238628,1.7744671073260605,1.3913070537501746,0.3534224449958965,0.09883306281938362
325,6.3355672907525955,4.375200245442995,4.697339555222842,5.800201497707984,6.06778477668211,0.8608978412909691,0.8522387582948909,1.980435782878145,1.4612875141867832,0.3695725138470333,0.08894989862629761
326,6.269891583082947,4.289046772008833,4.715672664497851,5.782741137127251,6.050055205908311,0.9790137611896382,0.9756973924003128,1.9739157134534895,1.3596788849240895,0.3460620493971365,0.08005496995561266
327,6.188733131868828,4.1414423293741445,4.686457556903076,5.758014547970392,6.036126743292156,0.866785047118796,0.852452862034397,2.1628500508419184,1.4757811240251344,0.3729100091926175,0.07204962608973735
328,6.280000367592269,4.146584329527088,4.709091485161254,5.761833755327228,6.042822858705213,0.9786235781734587,0.9768580953289734,1.8944013239487871,1.3738192050636897,0.34933012133501307,0.0648447269570366
329,6.258902796608582,4.06677653923937,4.670569559497524,5.733751702184091,6.025545210864997,0.8679710697103455,0.8591674243406109,2.0930904919782836,1.4487963874909628,0.36663628924609337,0.05836039869925248
330,6.101591741379101,4.084447342231577,4.658076946418143,5.70097443813284,5.993532301035858,0.9779973996459712,0.9740982076888829,1.831757580219792,1.3495101216039893,0.34358288877106824,0.05252442349291033
331,6.124805675840292,4.029620714794724,4.636488602453391,5.668233774611818,5.963504919038985,0.856845146616936,0.8473499969488694,2.031987091268797,1.3395106650362136,0.3409748898952395,0.04727206959351332
332,6.101492661049281,4.08632426904135,4.645807923273835,5.651715298218487,5.944713900831736,0.9766084104989771,0.9738818595387169,1.777872847115403,1.300868491336927,0.3320872090637042,0.042544995439077436
333,6.04851866920059,4.011753795671109,4.536753782121291,5.58957536871568,5.832386388530977,0.8708790949532483,0.8534641218876132,1.9903698509623733,1.553261414101384,0.39070486510048347,0.2620292718070604
334,5.962783869461048,3.945292520601492,4.449076051979095,5.519089032367947,5.724524397661249,0.9729401220680375,0.9724171936176667,1.9842578181947148,1.4935148137705827,0.3768354282830762,0.2358264758870264
335,6.001734482907746,3.8521327737551045,4.417916836194557,5.50228891023192,5.685558896783757,0.8473591729910118,0.8357848689038088,2.166283898547895,1.4686830409562226,0.37071456354752297,0.21224391426567096
336,6.191416133722808,3.86325966335749,4.48238294210662,5.555289839091293,5.720635935516117,0.9749428215418942,0.9739586794192683,2.145043773028237,1.370911967386717,0.34811421939036585,0.191019589844353
337,6.151581575008046,3.7814476944806277,4.490098724375659,5.574184092628092,5.73707917698102,0.8446758217085094,0.8385718126732934,2.311256383356516,1.4440721627976896,0.3649407270695061,0.17191777513469111
338,6.147909871216128,3.7699412017376432,4.570378281507253,5.623399614107319,5.797217616834036,0.9757456451729308,0.9740200849664584,2.276333892717339,1.349418105677721,0.34304981867778056,0.15472606745300058
339,6.098272168723302,3.672319284644505,4.552864961116891,5.61412672474354,5.808682616167116,0.8635565389615685,0.8424978592485338,2.4385078718197355,1.468403146698213,0.37056332613330534,0.13925361265023609
340,6.254547059509535,3.7446570049829613,4.593791017987376,5.651972154912448,5.862151792607444,0.9753582264075764,0.9751652057733835,2.1485932546924813,1.4217828987672219,0.35994128409537846,0.12532838825960374
341,6.433922611400612,3.805309117051878,4.628919061878315,5.727217543947918,5.9644157034471785,0.8454413827609011,0.8266851856559583,2.3176774793091486,1.5723618164678397,0.3949165850378342,0.11279572798884711
342,6.486054141985344,3.963758502963689,4.705923242444109,5.805686727914912,6.056835625875557,0.9744816183728031,0.9735632630646742,2.041976043338771,1.4685896763289787,0.37105716156617546,0.10151622875985512
343,6.427573178530284,4.014480864323932,4.711567651093897,5.845446613168144,6.119045718134321,0.861079430627427,0.8463810562042754,2.2296706278580443,1.579976253973869,0.396928827392092,0.09136476038239577
344,6.456269208058925,4.168523594700982,4.761282500970981,5.900396765083814,6.186600993716216,0.9732844661645634,0.972737598015992,1.9636007410264993,1.5248106626998945,0.38437021384657666,0.08222842565953761
345,6.522322232219899,4.323492065510566,4.79080869782902,5.932283699595929,6.2290179283034925,0.8461776175785886,0.8406481489048842,1.7305256065961736,1.5039840856624793,0.37939406233261874,0.07400567513121288
346,6.5694883638271815,4.536928766689249,4.852712977671395,5.974655936241905,6.2744240557661515,0.9743600458963896,0.9701511230784703,1.5159023789057877,1.4577172502870102,0.36893872143110956,0.06660525085807065
347,6.570803174515944,4.593136535202899,4.806551573835559,5.977740126439303,6.229599814464006,0.8604685381655117,0.8451320119533465,1.7582960149653986,1.6989072435403223,0.4251125149352046,0.2885369851127662
348,6.546270305002649,4.723857418493855,4.80363684357161,5.990129014909688,6.205846793923659,0.9772368470836018,0.9726658777305415,1.5416594824467846,1.6343003418905993,0.41035115561068664,0.25968343177112796
349,6.718024052411066,4.768752303688599,4.807827714431021,6.033156287865152,6.236092104441352,0.8601506058930131,0.8417504190879648,1.7828764112920972,1.7315326626576482,0.43296470598146947,0.23371524540550467
350,6.690575527430955,4.852776688084198,4.832245225601626,6.073336504112105,6.268581495887129,0.9727158950623255,0.9707447398086921,1.5656545736707856,1.6651358089307964,0.4178254854740304,0.21034386946462752
351,6.668616547526036,4.791716860385907,4.745461330145433,6.054012259516362,6.194559540578955,0.8549980443206333,0.8363662309719034,1.8027885001625994,1.8837422548903702,0.46869297936554927,0.41919832607978247
352,6.724557328031815,4.7886757443109484,4.7703785382686466,6.0843521653799115,6.200829743819847,0.9789710792656746,0.9755997976469611,1.8293274922624758,1.7551336836431044,0.4390492391353469,0.3772785750548285
353,6.804965685920753,4.740332242237488,4.784290490560151,6.138505638344989,6.256275146847272,0.8717067337154226,0.8516343841606699,2.049187442597182,1.8879746729625357,0.4699913367245377,0.3395508989648787
354,6.885091145256454,4.710118912118847,4.830485299205028,6.179072938039928,6.2949977670844355,0.9817800625826326,0.9789860689524417,2.053414236174366,1.7608796376574414,0.4407596413397329,0.30559589340044213
355,6.889602846180415,4.607638993969037,4.832826185046842,6.202331536789526,6.331837680080507,0.8529232512961538,0.8393189265721762,2.2435298452830494,1.848043235716959,0.4610003286587571,0.27503646272590687
356,6.760418559053429,4.530198283618747,4.868783121096586,6.210399129776764,6.3642610925483165,0.9805560635716652,0.9769672208840762,2.2285208500005966,1.7252716177570042,0.43267694743273843,0.24753290110002726
357,6.874633503342818,4.453493763121786,4.853570033417688,6.235360575031346,6.359008107352556,0.8699619589356604,0.8521868861447557,2.4097704116072993,1.9485894930880003,0.48470233093691156,0.4546839534951021
358,7.008164047359684,4.44573786010185,4.901977306879869,6.286397100457877,6.388711152796124,0.9765754599451039,0.9758923375830092,2.3794368674032698,1.8666374601388092,0.46599665178881544,0.40921571216848585
359,6.998783709846941,4.379847737022021,4.880956990421777,6.305275791608168,6.41208052582967,0.8618737269861122,0.8445006115567708,2.543268205961441,1.9891999468399402,0.49450501280087233,0.3682943243375285
